dataset,source,source_url,fiscal_year,cal_year,month,city,area,category,metric,value,unit,note
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r2matome.pdf,2,,,館山市,,全鳥獣,被害金額,27845.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r2matome.pdf,2,,,鴨川市,,全鳥獣,被害面積,12.6,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r2matome.pdf,2,,,鴨川市,,全鳥獣,被害量,51.1,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r2matome.pdf,2,,,鴨川市,,全鳥獣,被害金額,12627.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r2matome.pdf,2,,,南房総市,,全鳥獣,被害面積,11.0,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r2matome.pdf,2,,,南房総市,,全鳥獣,被害量,92.0,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r2matome.pdf,2,,,南房総市,,全鳥獣,被害金額,15366.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r2matome.pdf,2,,,鋸南町,,全鳥獣,被害面積,12.0,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r2matome.pdf,2,,,鋸南町,,全鳥獣,被害量,104.0,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r2matome.pdf,2,,,鋸南町,,全鳥獣,被害金額,19794.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r4matome.pdf,4,,,館山市,,全鳥獣,被害面積,6.2,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r4matome.pdf,4,,,館山市,,全鳥獣,被害量,118.4,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r4matome.pdf,4,,,館山市,,全鳥獣,被害金額,9362.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r4matome.pdf,4,,,鴨川市,,全鳥獣,被害面積,31.0,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r4matome.pdf,4,,,鴨川市,,全鳥獣,被害量,42.7,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r4matome.pdf,4,,,鴨川市,,全鳥獣,被害金額,9904.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r4matome.pdf,4,,,南房総市,,全鳥獣,被害面積,7.2,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r4matome.pdf,4,,,南房総市,,全鳥獣,被害量,45.4,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r4matome.pdf,4,,,南房総市,,全鳥獣,被害金額,13488.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r4matome.pdf,4,,,鋸南町,,全鳥獣,被害面積,6.5,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r4matome.pdf,4,,,鋸南町,,全鳥獣,被害量,20.8,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r4matome.pdf,4,,,鋸南町,,全鳥獣,被害金額,9053.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r5sityousonhigai.pdf,5,,,館山市,,全鳥獣,被害面積,3.7,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r5sityousonhigai.pdf,5,,,館山市,,全鳥獣,被害量,53.4,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r5sityousonhigai.pdf,5,,,館山市,,全鳥獣,被害金額,9631.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r5sityousonhigai.pdf,5,,,鴨川市,,全鳥獣,被害面積,65.0,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r5sityousonhigai.pdf,5,,,鴨川市,,全鳥獣,被害量,73.9,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r5sityousonhigai.pdf,5,,,鴨川市,,全鳥獣,被害金額,17552.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r5sityousonhigai.pdf,5,,,南房総市,,全鳥獣,被害面積,12.1,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r5sityousonhigai.pdf,5,,,南房総市,,全鳥獣,被害量,111.9,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r5sityousonhigai.pdf,5,,,南房総市,,全鳥獣,被害金額,19945.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r5sityousonhigai.pdf,5,,,鋸南町,,全鳥獣,被害面積,9.4,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r5sityousonhigai.pdf,5,,,鋸南町,,全鳥獣,被害量,257.1,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r5sityousonhigai.pdf,5,,,鋸南町,,全鳥獣,被害金額,16689.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r6shityousonhigai.pdf,6,,,館山市,,全鳥獣,被害面積,5.3,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r6shityousonhigai.pdf,6,,,館山市,,全鳥獣,被害量,61.2,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r6shityousonhigai.pdf,6,,,館山市,,全鳥獣,被害金額,25701.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r6shityousonhigai.pdf,6,,,鴨川市,,全鳥獣,被害面積,18.5,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r6shityousonhigai.pdf,6,,,鴨川市,,全鳥獣,被害量,91.9,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r6shityousonhigai.pdf,6,,,鴨川市,,全鳥獣,被害金額,24934.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r6shityousonhigai.pdf,6,,,南房総市,,全鳥獣,被害面積,8.4,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r6shityousonhigai.pdf,6,,,南房総市,,全鳥獣,被害量,96.1,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r6shityousonhigai.pdf,6,,,南房総市,,全鳥獣,被害金額,14735.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r6shityousonhigai.pdf,6,,,鋸南町,,全鳥獣,被害面積,6.4,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r6shityousonhigai.pdf,6,,,鋸南町,,全鳥獣,被害量,92.2,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r6shityousonhigai.pdf,6,,,鋸南町,,全鳥獣,被害金額,9153.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r7shichousonhigai.pdf,7,,,館山市,,全鳥獣,被害面積,8.0,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r7shichousonhigai.pdf,7,,,館山市,,全鳥獣,被害量,56.9,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r7shichousonhigai.pdf,7,,,館山市,,全鳥獣,被害金額,17063.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r7shichousonhigai.pdf,7,,,鴨川市,,全鳥獣,被害面積,13.5,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r7shichousonhigai.pdf,7,,,鴨川市,,全鳥獣,被害量,95.9,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r7shichousonhigai.pdf,7,,,鴨川市,,全鳥獣,被害金額,26546.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r7shichousonhigai.pdf,7,,,南房総市,,全鳥獣,被害面積,10.0,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r7shichousonhigai.pdf,7,,,南房総市,,全鳥獣,被害量,77.9,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r7shichousonhigai.pdf,7,,,南房総市,,全鳥獣,被害金額,21707.0,千円,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r7shichousonhigai.pdf,7,,,鋸南町,,全鳥獣,被害面積,7.6,ha,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r7shichousonhigai.pdf,7,,,鋸南町,,全鳥獣,被害量,18.8,t,
chiba_damage_city,千葉県 野生鳥獣による農作物被害状況（市町村別）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r7shichousonhigai.pdf,7,,,鋸南町,,全鳥獣,被害金額,6121.0,千円,
chiba_damage_city,千葉県 令和３年度 鳥獣別市町村別被害金額一覧,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3matome.pdf,3,,,館山市,,全鳥獣,被害金額,27661,千円,
chiba_damage_city,千葉県 令和３年度 鳥獣別市町村別被害金額一覧,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3matome.pdf,3,,,南房総市,,全鳥獣,被害金額,12142,千円,
chiba_damage_city,千葉県 令和３年度 鳥獣別市町村別被害金額一覧,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3matome.pdf,3,,,鴨川市,,全鳥獣,被害金額,9732,千円,
chiba_damage_city,千葉県 令和３年度 鳥獣別市町村別被害金額一覧,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3matome.pdf,3,,,鋸南町,,全鳥獣,被害金額,14741,千円,
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,3,,,千葉県,,イノシシ,被害金額,124694,千円,R6以降は調査要領改正で単純比較不可
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,3,,,千葉県,,イノシシ,被害面積,131.0,ha,
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,4,,,千葉県,,イノシシ,被害金額,117338,千円,R6以降は調査要領改正で単純比較不可
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,4,,,千葉県,,イノシシ,被害面積,116.6,ha,
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,5,,,千葉県,,イノシシ,被害金額,140922,千円,R6以降は調査要領改正で単純比較不可
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,5,,,千葉県,,イノシシ,被害面積,137.2,ha,
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,6,,,千葉県,,イノシシ,被害金額,149120,千円,R6以降は調査要領改正で単純比較不可
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,6,,,千葉県,,イノシシ,被害面積,116.5,ha,
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,7,,,千葉県,,イノシシ,被害金額,169829,千円,R6以降は調査要領改正で単純比較不可
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,7,,,千葉県,,イノシシ,被害面積,117.6,ha,
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,3,,,千葉県,,サル,被害金額,25672,千円,R6以降は調査要領改正で単純比較不可
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,3,,,千葉県,,サル,被害面積,16.4,ha,
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,4,,,千葉県,,サル,被害金額,20095,千円,R6以降は調査要領改正で単純比較不可
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,4,,,千葉県,,サル,被害面積,20.7,ha,
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,5,,,千葉県,,サル,被害金額,24657,千円,R6以降は調査要領改正で単純比較不可
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,5,,,千葉県,,サル,被害面積,23.0,ha,
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,6,,,千葉県,,サル,被害金額,17020,千円,R6以降は調査要領改正で単純比較不可
chiba_damage_species,千葉県 野生鳥獣による農作物被害状況の推移（R3–R7）,https://www.pref.chiba.lg.jp/noushin/choujuu/yuugai/documents/r3-r7higai.pdf,6,,,千葉県,,サル,被害面積,9.9,ha,
